dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.699943,2.784106,2.534641,0.644499,-0.595512,-0.000031,6.283151
0.020000,2.712595,2.784106,2.547292,0.632589,-0.595512,-0.000031,6.283152
0.020000,2.725008,2.784105,2.559706,0.620679,-0.595513,-0.000030,6.283153
0.020000,2.737184,2.784105,2.571881,0.608769,-0.595513,-0.000030,6.283154
0.020000,2.749121,2.784105,2.583819,0.596858,-0.595514,-0.000029,6.283155
0.020000,2.760820,2.784104,2.595517,0.584948,-0.595514,-0.000028,6.283156
0.020000,2.772280,2.784104,2.606978,0.573038,-0.595515,-0.000028,6.283157
0.020000,2.783503,2.784104,2.618201,0.561127,-0.595516,-0.000027,6.283158
0.020000,2.794487,2.784103,2.629185,0.549217,-0.595516,-0.000027,6.283159
0.020000,2.805233,2.784103,2.639931,0.537307,-0.595517,-0.000026,6.283160
0.020000,2.815741,2.784103,2.650439,0.525396,-0.595517,-0.000026,6.283161
0.020000,2.826011,2.784103,2.660709,0.513486,-0.595518,-0.000025,6.283162
0.020000,2.836043,2.784102,2.670740,0.501576,-0.595518,-0.000024,6.283163
0.020000,2.845836,2.784102,2.680534,0.489665,-0.595519,-0.000024,6.283164
0.020000,2.855391,2.784102,2.690089,0.477755,-0.595519,-0.000023,6.283165
0.020000,2.864708,2.784102,2.699406,0.465845,-0.595520,-0.000023,6.283166
0.020000,2.873787,2.784102,2.708484,0.453934,-0.595520,-0.000022,6.283167
0.020000,2.882627,2.784101,2.717325,0.442024,-0.595520,-0.000022,6.283168
0.020000,2.891229,2.784101,2.725927,0.430113,-0.595521,-0.000021,6.283169
0.020000,2.899593,2.784101,2.734291,0.418203,-0.595521,-0.000021,6.283170
0.020000,2.907719,2.784101,2.742417,0.406292,-0.595522,-0.000020,6.283170
0.020000,2.915607,2.784101,2.750305,0.394382,-0.595522,-0.000019,6.283171
0.020000,2.923256,2.784101,2.757954,0.382472,-0.595522,-0.000019,6.283172
0.020000,2.930667,2.784101,2.765365,0.370561,-0.595523,-0.000018,6.283173
0.020000,2.937841,2.784101,2.772538,0.358651,-0.595523,-0.000018,6.283173
0.020000,2.944775,2.784101,2.779473,0.346740,-0.595523,-0.000017,6.283174
0.020000,2.951472,2.784101,2.786170,0.334830,-0.595524,-0.000017,6.283175
0.020000,2.957930,2.784100,2.792628,0.322919,-0.595524,-0.000016,6.283176
0.020000,2.964150,2.784100,2.798848,0.311009,-0.595524,-0.000015,6.283176
0.020000,2.970132,2.784100,2.804830,0.299098,-0.595525,-0.000015,6.283177
0.020000,2.975876,2.784100,2.810574,0.287188,-0.595525,-0.000014,6.283177
0.020000,2.981382,2.784100,2.816080,0.275277,-0.595525,-0.000014,6.283178
0.020000,2.986649,2.784100,2.821347,0.263367,-0.595526,-0.000013,6.283179
0.020000,2.991678,2.784100,2.826376,0.251456,-0.595526,-0.000013,6.283179
0.020000,2.996469,2.784100,2.831167,0.239546,-0.595526,-0.000012,6.283180
0.020000,3.001022,2.784100,2.835720,0.227635,-0.595526,-0.000011,6.283180
0.020000,3.005336,2.784100,2.840034,0.215725,-0.595526,-0.000011,6.283181
0.020000,3.009413,2.784100,2.844110,0.203814,-0.595527,-0.000010,6.283181
0.020000,3.013251,2.784100,2.847949,0.191904,-0.595527,-0.000010,6.283181
0.020000,3.016851,2.784100,2.851548,0.179993,-0.595527,-0.000009,6.283182
0.020000,3.020212,2.784100,2.854910,0.168082,-0.595527,-0.000009,6.283182
0.020000,3.023336,2.784100,2.858033,0.156172,-0.595527,-0.000008,6.283183
0.020000,3.026221,2.784100,2.860919,0.144261,-0.595528,-0.000007,6.283183
0.020000,3.028872,2.784100,2.863570,0.132571,-0.584511,0.550824,6.283183
0.020000,3.031299,2.784100,2.865997,0.121349,-0.561088,1.171167,6.283183
0.020000,3.033512,2.784100,2.868210,0.110624,-0.536274,1.240679,6.283184
0.020000,3.035520,2.784100,2.870217,0.100395,-0.511461,1.240679,6.283184
0.020000,3.037333,2.784100,2.872031,0.090662,-0.486647,1.240680,6.283184
0.020000,3.038961,2.784100,2.873659,0.081425,-0.461833,1.240681,6.283184
0.020000,3.040415,2.784100,2.875113,0.072685,-0.437020,1.240681,6.283184
0.020000,3.041704,2.784100,2.876402,0.064441,-0.412206,1.240682,6.283185
0.020000,3.042838,2.784100,2.877536,0.056693,-0.387392,1.240682,6.283185
0.020000,3.043827,2.784100,2.878524,0.049441,-0.362579,1.240683,6.283185
0.020000,3.044680,2.784100,2.879378,0.042686,-0.337765,1.240683,6.283185
0.020000,3.045409,2.784100,2.880107,0.036427,-0.312951,1.240683,6.283185
0.020000,3.046022,2.784100,2.880720,0.030664,-0.288138,1.240683,6.283185
0.020000,3.046530,2.784100,2.881228,0.025398,-0.263324,1.240684,6.283185
0.020000,3.046943,2.784100,2.881640,0.020627,-0.238510,1.240684,6.283185
0.020000,3.047270,2.784100,2.881967,0.016353,-0.213697,1.240684,6.283185
0.020000,3.047521,2.784100,2.882219,0.012576,-0.188883,1.240684,6.283185
0.020000,3.047707,2.784100,2.882405,0.009294,-0.164069,1.240684,6.283185
0.020000,3.047837,2.784100,2.882535,0.006509,-0.139256,1.240684,6.283185
0.020000,3.047922,2.784100,2.882619,0.004220,-0.114442,1.240684,6.283185
0.020000,3.047970,2.784100,2.882668,0.002428,-0.089628,1.240684,6.283185
0.020000,3.047993,2.784100,2.882691,0.001132,-0.064815,1.240684,6.283185
0.020000,3.047999,2.784100,2.882697,0.000332,-0.040001,1.240684,6.283185
0.020000,3.048000,2.784100,2.882698,0.000028,-0.015187,1.240684,0.000000
0.020000,3.048000,2.784100,2.882698,0.000000,-0.001390,0.689853,0.000000
