dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.207923,1.193154,2.455164,0.895705,0.030293,0.117256,0.922054
0.020000,2.218686,1.207491,2.473091,0.896353,0.032369,0.103800,0.931599
0.020000,2.229320,1.221940,2.491032,0.897041,0.034393,0.101213,0.941103
0.020000,2.239825,1.236502,2.508988,0.897768,0.036363,0.098513,0.950565
0.020000,2.250201,1.251174,2.526958,0.898534,0.038278,0.095713,0.959983
0.020000,2.260447,1.265957,2.544945,0.899336,0.040134,0.092826,0.969354
0.020000,2.270565,1.280849,2.562948,0.900165,0.041440,0.065311,0.978676
0.020000,2.280553,1.295848,2.580969,0.901035,0.043477,0.101843,0.987947
0.020000,2.290412,1.310954,2.599008,0.901940,0.045246,0.088434,0.997166
0.020000,2.300142,1.326166,2.617065,0.902877,0.046853,0.080361,1.006330
0.020000,2.309743,1.341483,2.635142,0.903845,0.048398,0.077218,1.015438
0.020000,2.319214,1.356903,2.653239,0.904831,0.049340,0.047104,1.024489
0.020000,2.328557,1.372425,2.671356,0.905847,0.050785,0.072271,1.033479
0.020000,2.337771,1.388048,2.689494,0.906897,0.052523,0.086909,1.042409
0.020000,2.346856,1.403772,2.707653,0.907974,0.053809,0.064310,1.051276
0.020000,2.355813,1.419594,2.725834,0.909065,0.054543,0.036678,1.060079
0.020000,2.364641,1.435513,2.744038,0.910170,0.055259,0.035805,1.068818
0.020000,2.373341,1.451529,2.762264,0.911313,0.057144,0.094243,1.077490
0.020000,2.381914,1.467639,2.780514,0.912476,0.058181,0.051866,1.086095
0.020000,2.390359,1.483844,2.798786,0.913630,0.057694,-0.024346,1.094631
0.020000,2.398676,1.500140,2.817083,0.914823,0.059634,0.096971,1.103098
0.020000,2.406867,1.516528,2.835403,0.916038,0.060770,0.056810,1.111496
0.020000,2.414931,1.533005,2.853748,0.917238,0.059970,-0.040010,1.119822
0.020000,2.422869,1.549571,2.872118,0.918470,0.061632,0.083113,1.128076
0.020000,2.430681,1.566224,2.890512,0.919727,0.062843,0.060543,1.136259
0.020000,2.438367,1.582963,2.908931,0.920946,0.060951,-0.094584,1.144368
0.020000,2.445928,1.599786,2.927376,0.922224,0.063879,0.146371,1.152404
0.020000,2.453365,1.616693,2.945845,0.923484,0.063040,-0.041929,1.160366
0.020000,2.460678,1.633681,2.964340,0.924751,0.063320,0.013996,1.168254
0.020000,2.467867,1.650749,2.982861,0.926044,0.064637,0.065852,1.176068
0.020000,2.474932,1.667897,3.001407,0.927301,0.062856,-0.089068,1.183807
0.020000,2.481875,1.685122,3.019979,0.928615,0.065701,0.142271,1.191471
0.020000,2.488696,1.702424,3.038577,0.929866,0.062565,-0.156808,1.199060
0.020000,2.495396,1.719801,3.057201,0.931190,0.066193,0.181383,1.206574
0.020000,2.501974,1.737251,3.075849,0.932440,0.062526,-0.183315,1.214013
0.020000,2.508432,1.754774,3.094525,0.933762,0.066073,0.177352,1.221376
0.020000,2.514770,1.772368,3.113225,0.935018,0.062817,-0.162820,1.228665
0.020000,2.520988,1.790031,3.131951,0.936324,0.065307,0.124479,1.235879
0.020000,2.527089,1.807763,3.150703,0.937595,0.063512,-0.089727,1.243018
0.020000,2.533071,1.825562,3.169481,0.938872,0.063857,0.017240,1.250082
0.020000,2.538936,1.843427,3.188284,0.940165,0.064684,0.041362,1.257073
0.020000,2.544684,1.861357,3.207112,0.941399,0.061690,-0.149684,1.263989
0.020000,2.550317,1.879349,3.225966,0.942686,0.064330,0.131976,1.270832
0.020000,2.555834,1.897404,3.244845,0.943944,0.062920,-0.070469,1.277601
0.020000,2.561237,1.915519,3.263748,0.945174,0.061478,-0.072106,1.284298
