dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.219083,1.721715,4.144626,1.174791,-0.063794,-0.052515,1.284298
0.020000,3.225641,1.744252,4.168097,1.173571,-0.060985,0.140436,1.290922
0.020000,3.232044,1.766807,4.191544,1.172347,-0.061244,-0.012936,1.297473
0.020000,3.238292,1.789378,4.214964,1.170989,-0.067860,-0.330805,1.303953
0.020000,3.244387,1.811957,4.238350,1.169331,-0.082919,-0.752921,1.310359
0.020000,3.250326,1.834531,4.261693,1.167133,-0.109894,-1.348760,1.316690
0.020000,3.256110,1.857089,4.284981,1.164386,-0.137339,-1.372249,1.322942
0.020000,3.261737,1.879619,4.308202,1.161079,-0.165362,-1.401140,1.329114
0.020000,3.267208,1.902108,4.331348,1.157281,-0.189882,-1.226013,1.335203
0.020000,3.272523,1.924547,4.354407,1.152954,-0.216373,-1.324539,1.341209
0.020000,3.277682,1.946922,4.377369,1.148099,-0.242745,-1.318627,1.347130
0.020000,3.282686,1.969221,4.400224,1.142719,-0.268997,-1.312572,1.352963
0.020000,3.287536,1.991434,4.422960,1.136817,-0.295124,-1.306354,1.358708
0.020000,3.292232,2.013549,4.445568,1.130394,-0.321123,-1.299950,1.364363
0.020000,3.296777,2.035554,4.468037,1.123454,-0.346990,-1.293341,1.369927
0.020000,3.301170,2.057437,4.490357,1.116000,-0.372720,-1.286505,1.375399
0.020000,3.305414,2.079188,4.512518,1.108034,-0.398308,-1.279423,1.380778
0.020000,3.309510,2.100794,4.534509,1.099559,-0.423750,-1.272075,1.386063
0.020000,3.313461,2.122245,4.556320,1.090578,-0.449038,-1.264445,1.391253
0.020000,3.317268,2.143529,4.577942,1.081095,-0.474169,-1.256514,1.396348
0.020000,3.320933,2.164635,4.599364,1.071086,-0.500417,-1.312413,1.401347
0.020000,3.324459,2.185551,4.620575,1.060549,-0.526849,-1.321586,1.406249
0.020000,3.327848,2.206267,4.641566,1.049564,-0.549251,-1.120110,1.411053
0.020000,3.331102,2.226771,4.662327,1.038045,-0.575981,-1.336500,1.415761
0.020000,3.334223,2.247052,4.682847,1.026004,-0.602040,-1.302952,1.420370
0.020000,3.337216,2.267100,4.703117,1.013511,-0.624651,-1.130544,1.424880
0.020000,3.340081,2.286903,4.723126,1.000455,-0.652788,-1.406845,1.429292
0.020000,3.342823,2.306452,4.742867,0.987033,-0.671107,-0.915979,1.433605
0.020000,3.345445,2.325745,4.762337,0.973483,-0.677525,-0.320898,1.437822
0.020000,3.347951,2.344778,4.781534,0.959885,-0.679902,-0.118812,1.441942
0.020000,3.350346,2.363554,4.800462,0.946395,-0.674457,0.272212,1.445970
0.020000,3.352632,2.382072,4.819121,0.932929,-0.673301,0.057793,1.449906
0.020000,3.354815,2.400332,4.837511,0.919488,-0.672072,0.061469,1.453752
0.020000,3.356897,2.418333,4.855632,0.906073,-0.670769,0.065177,1.457511
0.020000,3.358883,2.436076,4.873486,0.892685,-0.669390,0.068909,1.461184
0.020000,3.360775,2.453560,4.891072,0.879326,-0.667937,0.072656,1.464773
0.020000,3.362578,2.470786,4.908392,0.865998,-0.666409,0.076412,1.468279
0.020000,3.364294,2.487754,4.925446,0.852702,-0.664806,0.080169,1.471704
0.020000,3.365927,2.504463,4.942235,0.839439,-0.663127,0.083920,1.475050
0.020000,3.367480,2.520914,4.958759,0.826212,-0.661374,0.087659,1.478318
0.020000,3.368955,2.537106,4.975019,0.812971,-0.662036,-0.033094,1.481510
0.020000,3.370357,2.553040,4.991014,0.799765,-0.660309,0.086350,1.484627
0.020000,3.371687,2.568717,5.006747,0.786636,-0.656433,0.193793,1.487671
0.020000,3.372948,2.584134,5.022216,0.773443,-0.659675,-0.162081,1.490642
0.020000,3.374144,2.599294,5.037423,0.760355,-0.654375,0.264993,1.493543
0.020000,3.375276,2.614195,5.052367,0.747222,-0.656653,-0.113915,1.496373
0.020000,3.376348,2.628840,5.067051,0.734189,-0.651639,0.250712,1.499136
0.020000,3.377361,2.643226,5.081472,0.721065,-0.656235,-0.229797,1.501832
0.020000,3.378318,2.657355,5.095634,0.708061,-0.650181,0.302686,1.504462
0.020000,3.379222,2.671226,5.109535,0.695063,-0.649877,0.015196,1.507027
0.020000,3.380074,2.684840,5.123175,0.682012,-0.652558,-0.134030,1.509528
0.020000,3.380877,2.698197,5.136556,0.669038,-0.648731,0.191325,1.511966
0.020000,3.381633,2.711297,5.149677,0.656080,-0.647864,0.043369,1.514343
0.020000,3.382344,2.724140,5.162540,0.643135,-0.647284,0.028973,1.516659
0.020000,3.383011,2.736726,5.175144,0.630202,-0.646636,0.032401,1.518916
0.020000,3.383638,2.749056,5.187490,0.617284,-0.645920,0.035826,1.521114
0.020000,3.384225,2.761129,5.199577,0.604381,-0.645135,0.039244,1.523254
0.020000,3.384775,2.772946,5.211407,0.591495,-0.644282,0.042653,1.525338
0.020000,3.385289,2.784507,5.222980,0.578628,-0.643361,0.046049,1.527365
0.020000,3.385770,2.795813,5.234295,0.565781,-0.642372,0.049430,1.529337
0.020000,3.386217,2.806862,5.245354,0.552936,-0.642206,0.008341,1.531254
0.020000,3.386634,2.817656,5.256156,0.540066,-0.643507,-0.065079,1.533118
0.020000,3.387022,2.828194,5.266701,0.527272,-0.639695,0.190615,1.534928
0.020000,3.387382,2.838478,5.276991,0.514504,-0.638438,0.062819,1.536687
0.020000,3.387716,2.848505,5.287024,0.501637,-0.643313,-0.243705,1.538394
0.020000,3.388024,2.858278,5.296802,0.488908,-0.636470,0.342111,1.540050
0.020000,3.388309,2.867796,5.306324,0.476107,-0.640034,-0.178161,1.541656
0.020000,3.388572,2.877060,5.315592,0.463374,-0.636666,0.168366,1.543212
0.020000,3.388814,2.886068,5.324603,0.450591,-0.639155,-0.124429,1.544719
0.020000,3.389036,2.894824,5.333361,0.437902,-0.634431,0.236172,1.546178
0.020000,3.389239,2.903323,5.341864,0.425109,-0.639685,-0.262706,1.547589
0.020000,3.389425,2.911570,5.350112,0.412413,-0.634783,0.245135,1.548952
0.020000,3.389594,2.919562,5.358106,0.399724,-0.634439,0.017169,1.550269
0.020000,3.389748,2.927301,5.365846,0.387000,-0.636188,-0.087448,1.551540
0.020000,3.389888,2.934785,5.373332,0.374285,-0.635754,0.021713,1.552764
0.020000,3.390014,2.942016,5.380564,0.361608,-0.633864,0.094520,1.553943
